peak,psr,pnr,ratio_peak_to_median,periodic_sum,fwhm,w_peak_80,w_mean_80,w_std_80,w_energy_80,sharpness_80,w_peak_160,w_mean_160,w_std_160,w_energy_160,sharpness_160,label
0.014794,1.083682,10.346799,10.346799,1.427496,2.0,0.014794,0.003047,0.002926,0.001428,4.013346,0.014794,0.002584,0.002428,0.002012,5.027203,1.0
0.019292,1.096912,14.235553,14.235553,1.177956,2.0,0.019292,0.005151,0.004489,0.003735,3.149466,0.019292,0.003566,0.003771,0.004309,4.169546,1.0
0.009129,1.036153,6.611263,6.611263,1.553687,2.0,0.009129,0.001836,0.001622,0.00048,4.49493,0.009129,0.001637,0.001409,0.000746,5.314414,0.0
0.009925,1.074501,7.260489,7.260489,0.93694,2.0,0.009925,0.002486,0.001805,0.000755,4.118597,0.009925,0.002086,0.00167,0.001142,4.691713,0.0
0.0145272855469454,1.0368921348905704,10.428727952752642,10.428727952752642,1.485581347045824,2.0,0.0145272855469454,0.0029583871591789,0.0028679197230955,0.0013581614497372,4.032492890837542,0.0145272855469454,0.0025582175782887,0.0023939955892878,0.0019641107295032,4.997532363813494,1.0
0.009491,1.137705,7.154596,7.154596,1.382717,2.0,0.009491,0.00259,0.001916,0.00083,3.600124,0.009491,0.002326,0.001643,0.001297,4.35762,0.0
0.026614,1.102643,17.018885,17.018885,1.303922,2.0,0.026614,0.004155,0.005487,0.003789,4.092654,0.026614,0.003581,0.004425,0.005184,5.204164,1.0
0.013333,1.057719,8.771456,8.771456,1.500461,3.0,0.013333,0.003498,0.003447,0.00193,2.852003,0.013333,0.002773,0.00285,0.002529,3.704403,1.0
0.010394,1.023838,7.230414,7.230414,1.272743,2.0,0.010394,0.002705,0.001883,0.000869,4.081459,0.010394,0.002404,0.001777,0.00143,4.494479,0.0
0.00915,1.194414,6.752085,6.752085,0.946694,2.0,0.00915,0.002155,0.001696,0.000602,4.120799,0.00915,0.00189,0.001487,0.000925,4.879555,0.0
0.00893,1.001773,6.720145,6.720145,0.925194,2.0,0.00893,0.002262,0.001816,0.000673,3.669816,0.00893,0.002045,0.001716,0.001141,4.009627,0.0
0.020511,1.171885,12.843631,12.843631,1.026388,3.0,0.020511,0.004238,0.004522,0.003072,3.597973,0.020511,0.003407,0.003664,0.004005,4.667253,1.0
0.018648,1.01783,13.51451,13.51451,1.138624,3.0,0.018648,0.004539,0.00487,0.003546,2.896419,0.018648,0.003608,0.003896,0.004511,3.859783,1.0
0.021401,1.023017,15.462699,15.462699,1.411266,4.0,0.021401,0.004448,0.004434,0.003156,3.822678,0.021401,0.00341,0.003632,0.003972,4.951571,1.0
0.024243,1.038977,15.269477,15.269477,1.224956,3.0,0.024243,0.004519,0.005191,0.00379,3.798749,0.024243,0.00362,0.00423,0.004959,4.874358,1.0
0.00912,1.061476,6.827711,6.827711,1.191037,2.0,0.00912,0.002112,0.001652,0.000575,4.240826,0.00912,0.00189,0.00139,0.000881,5.196373,0.0
0.021569,1.053527,15.262693,15.262693,1.206313,3.0,0.021569,0.00442,0.00399,0.002837,4.296884,0.021569,0.003489,0.003278,0.003667,5.513297,1.0
0.014088,1.039185,10.369202,10.369202,1.030284,2.0,0.014088,0.002945,0.002939,0.001385,3.790381,0.014088,0.002488,0.002312,0.001846,5.014546,1.0
0.017934,1.098665,12.181971,12.181971,1.033228,3.0,0.017934,0.003929,0.00419,0.002639,3.341975,0.017934,0.003233,0.00344,0.003565,4.27283,1.0
0.018353,1.026931,12.520068,12.520068,1.332965,2.0,0.018353,0.003992,0.003676,0.002356,3.905617,0.018353,0.003061,0.002991,0.002931,5.110909,1.0
0.008541,1.042085,6.416549,6.416549,0.915146,3.0,0.008541,0.002333,0.002241,0.000837,2.768919,0.008541,0.002016,0.001882,0.001217,3.465583,0.0
0.019481,1.062282,13.531236,13.531236,1.037218,2.0,0.019481,0.004025,0.00379,0.002445,4.076744,0.019481,0.003179,0.003113,0.003167,5.235456,1.0
0.011179232328618,1.031309380567989,7.797279017600557,7.797279017600557,1.3403193912989906,2.0,0.011179232328618,0.002794305306137,0.0021034443858141,0.0009786096342494,3.98438993161468,0.011179232328618,0.0022352298453788,0.0018562145270599,0.0013506855731425,4.815815487615063,1.0
0.010292,1.141947,7.710135,7.710135,1.037423,2.0,0.010292,0.002599,0.002043,0.000875,3.762653,0.010292,0.002204,0.001657,0.001217,4.876971,0.0
0.011312,1.253155,7.424712,7.424712,1.079196,2.0,0.011312,0.001765,0.001838,0.00052,5.191712,0.011312,0.001862,0.001523,0.000926,6.201114,0.0
0.009485,1.210484,7.092375,7.092375,1.110953,2.0,0.009485,0.001784,0.001739,0.000497,4.425849,0.009485,0.001711,0.001479,0.000818,5.251767,0.0
0.01085,1.061745,7.386025,7.386025,1.337406,2.0,0.01085,0.002645,0.002095,0.000911,3.914053,0.01085,0.002794,0.001958,0.001862,4.113257,0.0
0.010425,1.067817,7.165819,7.165819,1.17502,2.0,0.010425,0.002172,0.00182,0.000643,4.531649,0.010425,0.001891,0.00159,0.000976,5.365454,0.0
0.02069,1.120626,14.60285,14.60285,1.090778,2.0,0.02069,0.003924,0.003621,0.002281,4.629229,0.02069,0.00322,0.003025,0.003123,5.773894,1.0
0.017902,1.020952,11.970046,11.970046,1.326192,3.0,0.017902,0.003744,0.003883,0.002327,3.645377,0.017902,0.003161,0.003269,0.003309,4.507791,1.0
0.021354,1.113057,13.788246,13.788246,1.319146,2.0,0.021354,0.004456,0.004872,0.003488,3.467415,0.021354,0.003813,0.003969,0.004847,4.418187,1.0
0.013899,1.022717,9.683667,9.683667,1.768351,2.0,0.013899,0.004312,0.003458,0.002444,2.771768,0.013899,0.003303,0.003008,0.003193,3.521799,1.0
0.018762,1.002248,12.289572,12.289572,1.124663,2.0,0.018762,0.002829,0.003214,0.001466,4.956353,0.018762,0.002287,0.002522,0.001855,6.530435,1.0
0.025365,1.043035,18.443079,18.443079,1.059157,2.0,0.025365,0.004613,0.004885,0.003612,4.247337,0.025365,0.00357,0.003899,0.004472,5.587805,1.0
0.018268,1.115457,12.939051,12.939051,1.207988,3.0,0.018268,0.004091,0.004412,0.002896,3.212868,0.018268,0.003206,0.003574,0.003689,4.212869,1.0
0.012528,1.084594,8.724813,8.724813,0.928411,3.0,0.012528,0.003557,0.002884,0.001678,3.108983,0.012528,0.003195,0.002421,0.002571,3.853193,1.0
0.013868,1.102102,9.357774,9.357774,1.058365,2.0,0.013868,0.003061,0.002719,0.001341,3.972878,0.013868,0.002595,0.002315,0.001935,4.86718,1.0
0.009731,1.078017,7.321074,7.321074,1.035612,2.0,0.009731,0.002098,0.001962,0.00066,3.887824,0.009731,0.001959,0.00171,0.001082,4.542775,0.0
0.010057,1.154542,7.530467,7.530467,1.419875,2.0,0.010057,0.001946,0.001986,0.000619,4.081832,0.010057,0.001759,0.001789,0.001007,4.635711,0.0
0.019732,1.063398,13.078424,13.078424,1.070316,2.0,0.019732,0.003722,0.003637,0.002166,4.401277,0.019732,0.002655,0.002964,0.002534,5.758933,1.0
0.020808,1.024302,14.915129,14.915129,1.265816,2.0,0.020808,0.004142,0.004264,0.002827,3.90776,0.020808,0.003262,0.003521,0.003687,4.981223,1.0
0.009659,1.005677,7.236602,7.236602,0.969324,2.0,0.009659,0.002246,0.001726,0.000642,4.292727,0.009659,0.001969,0.00155,0.001004,4.958723,0.0
0.020353,1.04658,13.571804,13.571804,1.556194,2.0,0.020353,0.004123,0.004124,0.002721,3.934294,0.020353,0.003646,0.00351,0.004098,4.758222,1.0
0.019608,1.042297,12.18163,12.18163,1.284567,2.0,0.019608,0.003903,0.004505,0.002842,3.485535,0.019608,0.003169,0.003497,0.003563,4.700227,1.0
0.014647,1.07203,10.400075,10.400075,1.40226,3.0,0.014647,0.003793,0.003787,0.002299,2.865053,0.014647,0.003272,0.003061,0.003212,3.714983,1.0
0.019118,1.094403,12.681055,12.681055,1.402545,3.0,0.019118,0.00473,0.004149,0.003167,3.466958,0.019118,0.00373,0.00354,0.004232,4.344943,1.0
0.009269,1.134351,6.94773,6.94773,1.475436,2.0,0.009269,0.001813,0.001754,0.000509,4.249152,0.009269,0.001878,0.00159,0.000969,4.645479,0.0
0.008933,1.132926,6.675259,6.675259,1.540452,2.0,0.008933,0.001609,0.001598,0.000411,4.579604,0.008933,0.001485,0.001327,0.000635,5.609058,0.0
0.013438,1.038274,9.617669,9.617669,1.485753,3.0,0.013438,0.003933,0.003081,0.001997,3.083856,0.013438,0.003187,0.002564,0.002677,3.996924,1.0
0.012409,1.09046,9.150921,9.150921,0.886742,3.0,0.012409,0.002814,0.002204,0.001022,4.352285,0.012409,0.002374,0.001858,0.001454,5.396932,0.0
0.010195,1.118175,7.68153,7.68153,1.150171,2.0,0.010195,0.001916,0.001947,0.000597,4.250242,0.010195,0.001738,0.001642,0.000915,5.14606,0.0
0.00905,1.007097,6.783261,6.783261,0.86337,2.0,0.00905,0.002148,0.001816,0.000633,3.797551,0.00905,0.001892,0.00144,0.000904,4.968302,0.0
0.019393,1.083718,13.043793,13.043793,1.088629,3.0,0.019393,0.004743,0.004581,0.003478,3.197457,0.019393,0.003755,0.00373,0.004483,4.190712,1.0
0.012204,1.123395,8.810556,8.810556,1.17316,4.0,0.012204,0.002993,0.002484,0.00121,3.707357,0.012204,0.002768,0.002084,0.001921,4.525399,1.0
0.013121,1.041153,9.535688,9.535688,1.479308,3.0,0.013121,0.00284,0.003249,0.001489,3.163602,0.013121,0.002353,0.002631,0.001993,4.091511,1.0
0.020501,1.104374,13.860052,13.860052,1.323202,2.0,0.020501,0.004194,0.004128,0.002771,3.949065,0.020501,0.003612,0.003437,0.003978,4.912227,1.0
0.015058,1.022468,9.690953,9.690953,1.184971,2.0,0.015058,0.003334,0.003039,0.001628,3.856954,0.015058,0.002826,0.002538,0.002309,4.817754,1.0
0.0110377122757953,1.0178610186548205,7.785098544376873,7.785098544376873,1.3082339448868692,3.0,0.0110377122757953,0.0031015254026064,0.0027006385024014,0.0013530326514933,2.9375458138216484,0.0110377122757953,0.0025328706117486,0.0021430938995805,0.0017613255997246,3.966636753040784,1.0
0.009068,1.064568,6.76866,6.76866,1.482757,2.0,0.009068,0.002369,0.001865,0.000727,3.590027,0.009068,0.002226,0.001616,0.001211,4.230721,0.0
0.015082,1.119368,10.439382,10.439382,0.98855,4.0,0.015082,0.003687,0.003432,0.00203,3.319508,0.015082,0.002887,0.002763,0.002556,4.411393,1.0
0.021057,1.028435,15.578443,15.578443,1.121817,3.0,0.021057,0.003995,0.004193,0.002683,4.068552,0.021057,0.00329,0.00337,0.003549,5.270422,1.0
0.010691,1.08143,7.206144,7.206144,1.332126,2.0,0.010691,0.002251,0.002393,0.000863,3.525897,0.010691,0.002319,0.002065,0.001543,4.052844,0.0
0.020642,1.084807,13.166419,13.166419,1.413242,2.0,0.020642,0.003524,0.004405,0.002546,3.885447,0.020642,0.002986,0.003635,0.003542,4.855071,1.0
0.018186,1.018598,13.472482,13.472482,1.184242,3.0,0.018186,0.003413,0.003956,0.002184,3.733487,0.018186,0.002673,0.00314,0.002721,4.938447,1.0
0.00933,1.148565,6.994169,6.994169,1.264278,3.0,0.00933,0.002385,0.001771,0.000706,3.91968,0.00933,0.002478,0.00166,0.001424,4.124175,0.0
0.020028,1.091303,13.759806,13.759806,1.068463,3.0,0.020028,0.004147,0.004384,0.002913,3.621572,0.020028,0.003308,0.003569,0.003789,4.6835,1.0
0.014429,1.032091,10.32941,10.32941,1.339054,2.0,0.014429,0.002941,0.002836,0.001335,4.049061,0.014429,0.002547,0.00236,0.001929,5.032239,1.0
0.010139,1.070695,7.547259,7.547259,1.250518,4.0,0.010139,0.00216,0.00197,0.000684,4.048158,0.010139,0.001763,0.001624,0.000919,5.155725,0.0
0.009191,1.016371,6.826255,6.826255,0.952151,2.0,0.009191,0.002376,0.001943,0.000753,3.506647,0.009191,0.002211,0.001623,0.001204,4.29738,0.0
0.025027,1.05431,18.451694,18.451694,1.132552,2.0,0.025027,0.004149,0.004555,0.003036,4.582975,0.025027,0.00309,0.003596,0.003597,6.098064,1.0
0.020886,1.141894,15.02322,15.02322,1.202283,3.0,0.020886,0.00353,0.003704,0.002094,4.684909,0.020886,0.002685,0.002953,0.002549,6.1606,1.0
0.021647,1.158649,15.739643,15.739643,1.224001,2.0,0.021647,0.003908,0.004183,0.002622,4.239511,0.021647,0.00342,0.003431,0.003755,5.311146,1.0
0.011582,1.029485,8.727556,8.727556,1.287186,2.0,0.011582,0.002353,0.002234,0.000842,4.12937,0.011582,0.001842,0.001817,0.001071,5.356041,0.0
0.0110087988227787,1.0733613661557957,7.872605004065351,7.872605004065351,1.3808378538924493,2.0,0.0110087988227787,0.002524284693824,0.0021758100494399,0.0008884930069374,3.897682359164764,0.0110087988227787,0.002189601099497,0.0018638533008537,0.0013229283363235,4.729164336542874,1.0
0.019612,1.044724,13.534335,13.534335,1.14037,2.0,0.019612,0.003307,0.003906,0.002095,4.173549,0.019612,0.002674,0.003081,0.002663,5.494857,1.0
0.013462,1.062126,9.82501,9.82501,1.368979,2.0,0.013462,0.002748,0.00258,0.001137,4.150331,0.013462,0.0023,0.002217,0.001633,5.031425,1.0
0.009297,1.174638,7.013832,7.013832,0.780934,2.0,0.009297,0.001947,0.001662,0.000524,4.420237,0.009297,0.001732,0.001418,0.000802,5.331821,0.0
0.023499,1.11266,14.217483,14.217483,1.182593,2.0,0.023499,0.004929,0.004593,0.003631,4.042095,0.023499,0.004111,0.003906,0.005145,4.962842,1.0
0.021299,1.096282,15.883004,15.883004,1.225497,2.0,0.021299,0.003537,0.003928,0.002235,4.520605,0.021299,0.003044,0.003256,0.003179,5.60424,1.0
0.008886,1.183633,6.6469,6.6469,1.369085,2.0,0.008886,0.002242,0.001816,0.000666,3.65731,0.008886,0.002213,0.001525,0.001155,4.373051,0.0
0.01672,1.024007,10.353436,10.353436,1.282152,3.0,0.01672,0.004494,0.003625,0.002667,3.371665,0.01672,0.003313,0.003082,0.003276,4.348403,1.0
0.02122,1.047732,14.513439,14.513439,1.39036,3.0,0.02122,0.00493,0.005125,0.004045,3.178057,0.02122,0.004042,0.004293,0.005563,4.000409,1.0
0.009557,1.068036,6.984681,6.984681,1.007622,2.0,0.009557,0.001762,0.001727,0.000487,4.510946,0.009557,0.001496,0.001415,0.000679,5.69279,0.0
0.022846,1.090644,16.622109,16.622109,1.229737,2.0,0.022846,0.004325,0.004304,0.002979,4.302228,0.022846,0.003151,0.003495,0.003542,5.634489,1.0
0.009642,1.032738,7.25206,7.25206,1.214559,2.0,0.009642,0.002537,0.002168,0.000891,3.275565,0.009642,0.002263,0.001921,0.00141,3.839673,0.0
0.014235,1.007361,8.712571,8.712571,1.076052,4.0,0.014235,0.005462,0.003674,0.003467,2.387113,0.014235,0.004128,0.003135,0.004299,3.223094,1.0
0.013761,1.087264,9.599835,9.599835,1.291754,2.0,0.013761,0.003331,0.002717,0.001478,3.838042,0.013761,0.003031,0.002458,0.002437,4.363722,1.0
0.0109114030378259,1.0539002491186331,7.942926731048137,7.942926731048137,1.899140824323136,2.0,0.0109114030378259,0.002180868145309,0.0023336526618624,0.0008161696490753,3.739543374110384,0.0109114030378259,0.0020280694488117,0.0021086054624406,0.00136948522967,4.2108980788933925,1.0
0.019349,1.1525,13.228182,13.228182,1.065279,2.0,0.019349,0.003839,0.003746,0.002302,4.13943,0.019349,0.003224,0.003136,0.003236,5.140754,1.0
0.016284,1.0502,11.889097,11.889097,1.353747,2.0,0.016284,0.002819,0.002905,0.001311,4.633164,0.016284,0.002635,0.002527,0.002133,5.398623,1.0
0.02389,1.029584,16.268403,16.268403,1.350997,2.0,0.02389,0.003924,0.004545,0.002885,4.391462,0.02389,0.002866,0.003606,0.003395,5.828785,1.0
0.009194,1.111593,6.848414,6.848414,1.111806,2.0,0.009194,0.002364,0.001791,0.000704,3.812058,0.009194,0.001964,0.001558,0.001006,4.637052,0.0
0.018951,1.062249,12.542688,12.542688,1.328886,2.0,0.018951,0.002966,0.003677,0.001785,4.345872,0.018951,0.002755,0.002938,0.002596,5.50999,1.0
0.010966,1.000253,8.230611,8.230611,1.60195,3.0,0.010966,0.002996,0.002914,0.001397,2.734315,0.010966,0.002169,0.002359,0.001643,3.726847,0.0
0.021881,1.005444,15.66772,15.66772,1.240346,2.0,0.021881,0.004251,0.004256,0.002895,4.141153,0.021881,0.003122,0.003451,0.003464,5.43475,1.0
0.009998,1.03823,7.391306,7.391306,1.355742,2.0,0.009998,0.002024,0.002089,0.000677,3.81514,0.009998,0.002018,0.001869,0.001211,4.266509,0.0
0.017688,1.159858,11.53623,11.53623,1.46561,3.0,0.017688,0.003419,0.004169,0.002325,3.421976,0.017688,0.002963,0.003312,0.00316,4.444473,1.0
0.019668,1.100559,13.316834,13.316834,1.18579,2.0,0.019668,0.004013,0.004144,0.002662,3.776833,0.019668,0.003469,0.003438,0.003817,4.709699,1.0
0.019929,1.086506,11.856249,11.856249,1.24398,3.0,0.019929,0.004322,0.00387,0.002693,4.031686,0.019929,0.003577,0.003203,0.003689,5.103007,1.0
0.010919,1.250175,7.203246,7.203246,1.373664,2.0,0.010919,0.002536,0.001981,0.000829,4.228847,0.010919,0.002532,0.001811,0.001551,4.628737,0.0
0.009336,1.15048,7.030093,7.030093,1.043094,3.0,0.009336,0.002793,0.001875,0.000905,3.487824,0.009336,0.002285,0.001622,0.001256,4.344778,0.0
0.013485,1.072732,9.803293,9.803293,1.255637,3.0,0.013485,0.003073,0.002944,0.001449,3.535435,0.013485,0.002559,0.002405,0.001973,4.541185,1.0
0.021072,1.083509,13.522326,13.522326,1.176095,2.0,0.021072,0.003223,0.003948,0.002078,4.519623,0.021072,0.002827,0.003077,0.002794,5.926602,1.0
0.010308,1.126553,7.69477,7.69477,1.268033,2.0,0.010308,0.001908,0.001847,0.000564,4.545969,0.010308,0.001699,0.00156,0.000851,5.515607,0.0
0.009925,1.047919,7.447382,7.447382,1.967752,4.0,0.009925,0.003399,0.002749,0.001529,2.373242,0.009925,0.003048,0.002355,0.002374,2.919014,0.0
0.009181,1.044658,6.849777,6.849777,1.363793,2.0,0.009181,0.001869,0.001808,0.000541,4.041381,0.009181,0.001522,0.001488,0.000725,5.144673,0.0
0.013746,1.088027,9.630539,9.630539,1.103096,3.0,0.013746,0.003524,0.00354,0.001996,2.886861,0.013746,0.002898,0.002886,0.002677,3.757635,1.0
0.01784,1.069445,11.003189,11.003189,0.978142,3.0,0.01784,0.004322,0.003807,0.002654,3.549494,0.01784,0.003425,0.003199,0.003514,4.50496,1.0
0.020647,1.049559,14.824463,14.824463,1.059268,2.0,0.020647,0.003863,0.004093,0.002534,4.100116,0.020647,0.003168,0.003235,0.003281,5.40156,1.0
0.015527,1.048601,10.206829,10.206829,1.284245,4.0,0.015527,0.004107,0.003947,0.002596,2.892704,0.015527,0.00339,0.003298,0.003578,3.679453,1.0
0.0165,1.087859,12.068145,12.068145,1.382911,3.0,0.0165,0.00368,0.003826,0.002254,3.350312,0.0165,0.003078,0.003122,0.003075,4.298147,1.0
0.009402,1.011721,7.045155,7.045155,0.985505,2.0,0.009402,0.002094,0.001879,0.000633,3.888086,0.009402,0.001724,0.00152,0.000846,5.046741,0.0
0.009667,1.126664,7.252916,7.252916,1.149539,2.0,0.009667,0.002018,0.001768,0.000576,4.325086,0.009667,0.001877,0.001538,0.000942,5.061708,0.0
0.011789,1.148894,7.280908,7.280908,1.384428,3.0,0.011789,0.002624,0.002277,0.000966,4.022513,0.011789,0.002404,0.002202,0.0017,4.261011,0.0
0.012721,1.033666,8.859165,8.859165,1.138391,2.0,0.012721,0.002461,0.002234,0.000884,4.591025,0.012721,0.002271,0.001925,0.001418,5.426802,1.0
0.011305,1.01579,7.903305,7.903305,1.055339,3.0,0.011305,0.002585,0.002723,0.001128,3.200611,0.011305,0.002088,0.002174,0.001454,4.237213,1.0
0.0111777387492893,1.0596474271912424,8.220611837411592,8.220611837411592,1.5746754275164512,2.0,0.0111777387492893,0.0030608249444051,0.002366775702621,0.0011976221253448,3.4280754701127214,0.0111777387492893,0.0025782743712572,0.0021138807761819,0.0017785585071029,4.066169816700924,1.0
0.01522,1.150719,10.358709,10.358709,1.171888,3.0,0.01522,0.003564,0.00326,0.001866,3.574777,0.01522,0.003044,0.002738,0.002682,4.445531,1.0
0.009799,1.033939,7.320298,7.320298,1.114525,2.0,0.009799,0.002336,0.002099,0.000789,3.554368,0.009799,0.002019,0.001694,0.001111,4.588914,0.0
0.008975,1.137311,6.653124,6.653124,1.034077,2.0,0.008975,0.002237,0.00159,0.000603,4.234038,0.008975,0.001851,0.001333,0.000833,5.339418,0.0
0.010276,1.000201,7.668491,7.668491,2.174518,2.0,0.010276,0.002195,0.002063,0.000726,3.915221,0.010276,0.001934,0.001758,0.001093,4.741115,0.0
0.009248,1.117056,6.898809,6.898809,1.568324,2.0,0.009248,0.002357,0.00176,0.000692,3.912417,0.009248,0.001972,0.001535,0.000999,4.736333,0.0
0.010139,1.12376,7.332062,7.332062,1.507593,3.0,0.010139,0.002811,0.002446,0.001111,2.994853,0.010139,0.00243,0.002209,0.001726,3.488028,0.0
0.009189,1.047916,6.872253,6.872253,1.086652,2.0,0.009189,0.001926,0.001871,0.000577,3.880068,0.009189,0.001966,0.001642,0.00105,4.397117,0.0
0.009457,1.139809,7.066435,7.066435,1.352156,2.0,0.009457,0.001979,0.001768,0.000563,4.228082,0.009457,0.001904,0.001507,0.000943,5.008607,0.0
0.018969,1.075658,12.131838,12.131838,1.055247,2.0,0.018969,0.003376,0.003469,0.001875,4.493045,0.018969,0.002569,0.002804,0.002314,5.845811,1.0
0.011779,1.076715,8.275002,8.275002,1.131626,2.0,0.011779,0.002718,0.002273,0.001004,3.984667,0.011779,0.002452,0.001975,0.001586,4.719947,1.0
0.021059,1.071667,14.323883,14.323883,1.105742,2.0,0.021059,0.003717,0.004037,0.002409,4.294733,0.021059,0.002889,0.003164,0.002937,5.741111,1.0
0.009135,1.155443,6.810334,6.810334,0.943017,2.0,0.009135,0.001982,0.001508,0.000496,4.740311,0.009135,0.001658,0.001301,0.000711,5.742514,0.0
0.012315,1.065317,8.458147,8.458147,1.600074,2.0,0.012315,0.002485,0.002775,0.00111,3.540831,0.012315,0.002618,0.002482,0.002082,3.905433,0.0
0.011237,1.031459,7.532005,7.532005,1.679768,3.0,0.011237,0.003152,0.003191,0.00161,2.532798,0.011237,0.002919,0.00257,0.00242,3.235353,1.0
0.00942,1.167918,7.06806,7.06806,0.794436,2.0,0.00942,0.002001,0.001922,0.000616,3.857871,0.00942,0.001693,0.001613,0.000875,4.786852,0.0
0.008839,1.054086,6.63869,6.63869,1.715072,2.0,0.008839,0.00168,0.001783,0.00048,4.01335,0.008839,0.001734,0.001578,0.00088,4.498815,0.0
0.016597,1.056094,11.847851,11.847851,1.293884,3.0,0.016597,0.00328,0.003546,0.001867,3.754136,0.016597,0.002469,0.002824,0.002251,5.000681,1.0
0.014769,1.020567,10.655025,10.655025,1.024761,3.0,0.014769,0.004165,0.003483,0.002358,3.043824,0.014769,0.003601,0.002886,0.003407,3.868704,1.0
0.011098,1.281618,7.943913,7.943913,1.167715,2.0,0.011098,0.002688,0.002249,0.000983,3.737962,0.011098,0.002318,0.001936,0.001459,4.532744,0.0
0.009026,1.000418,6.719875,6.719875,1.288874,2.0,0.009026,0.001771,0.001914,0.000544,3.789118,0.009026,0.00178,0.001642,0.000938,4.409726,0.0
0.017494,1.147236,11.706374,11.706374,1.459618,2.0,0.017494,0.003475,0.003074,0.001722,4.559026,0.017494,0.002768,0.002639,0.00234,5.577932,1.0
0.01067,1.05396,7.385393,7.385393,1.543857,2.0,0.01067,0.002219,0.002087,0.000743,4.047022,0.01067,0.002207,0.001898,0.001356,4.455736,0.0
0.011442,1.120991,8.47319,8.47319,0.999914,2.0,0.011442,0.002742,0.001932,0.0009,4.500555,0.011442,0.002091,0.001728,0.001178,5.406601,1.0
